Register_ID;Country;Validation;Began;Ended;Duration in Days;Dead;Displaced;Main cause;Severity;Affected sq km;Magnitude;Longitude of Centroid X;Latitude of Centroid Y;M>6;Total annual floods M>6;M>4;Total annual floods M>4;Date Began;Total floods M>6;Total floods M>4
590;Bangladesh;News;28/09/1991;29/09/1991;2;0;50000;Dam/Levy break or release;1;2443;3.69;89.52;24.67;0;18;0;93;28/09/1991;123;525
589;Japan;News;27/09/1991;30/09/1991;4;52;500;Extra-tropical cyclone;1;141715;5.75;142.66;43.44;0;18;1;93;27/09/1991;123;525
588;Britain;News;26/09/1991;27/09/1991;2;0;0;Torrential rain;1;35831;4.86;0.31;51.86;0;18;1;92;26/09/1991;123;524
587;Japan;News;19/09/1991;22/09/1991;4;8;200;Extra-tropical cyclone;1;52827;5.32;138.42;35.13;0;18;1;91;19/09/1991;123;523
586;Vietnam;News;19/09/1991;25/09/1991;7;55;21000;Heavy rain;1;20794;5.16;105.64;10.21;0;18;1;90;19/09/1991;123;522
585;India;News;14/09/1991;15/09/1991;2;21;0;Monsoonal rain;1;91961;5.26;87.83;24.34;0;18;1;89;14/09/1991;123;521
584;USA;News;14/09/1991;16/09/1991;3;0;0;Heavy rain;1;70881;5.33;-99.89;28.8;0;18;1;88;14/09/1991;123;520
583;Bangladesh;News;11/09/1991;17/09/1991;7;112;1000000;Monsoonal rain;1;63025;5.64;90.21;25.18;0;18;1;87;11/09/1991;123;519
582;Japan;News;10/09/1991;14/09/1991;5;9;80;Extra-tropical cyclone;1;152032;5.88;132.75;34.22;0;18;1;86;10/09/1991;123;518
581;Philippines;News;07/09/1991;08/09/1991;2;0;10000;Monsoonal rain;1;400;2.9;120.15;14.99;0;18;0;85;07/09/1991;123;517
580;Thailand;News;05/09/1991;08/09/1991;4;16;2000;Heavy rain;1;12170;4.69;99.94;19.73;0;18;1;85;05/09/1991;123;517
579;USA;News;05/09/1991;08/09/1991;4;0;0;Heavy rain;2;24978;5.3;-111.92;41.06;0;18;1;84;05/09/1991;123;516
578;India;News;01/09/1991;14/09/1991;14;0;87500;Monsoonal rain;1;170874;6.38;85.73;24.71;1;18;1;83;01/09/1991;123;515
577;Mexico;News;27/08/1991;05/09/1991;10;12;8500;Heavy rain;1;656951;6.82;-107.42;26.61;1;17;1;82;27/08/1991;122;514
576;Cambodia;News;22/08/1991;30/08/1991;9;100;700000;Heavy rain;1;55859;5.7;105.27;11.54;0;16;1;81;22/08/1991;121;513
575;Japan;News;20/08/1991;24/08/1991;5;99;40000;Extra-tropical cyclone;1;29698;5.17;129.16;36.22;0;16;1;80;20/08/1991;121;512
574;Myanmar;News;18/08/1991;19/08/1991;2;0;29674;Heavy rain;1;30248;4.78;97.66;17.36;0;16;1;79;18/08/1991;121;511
573;Thailand;News;18/08/1991;21/08/1991;4;0;0;Tropical cyclone;1;48316;5.29;103.42;17.31;0;16;1;78;18/08/1991;121;510
572;Vietnam;News;17/08/1991;21/08/1991;5;15;40000;Tropical cyclone;1;42119;5.32;105.47;18.76;0;16;1;77;17/08/1991;121;509
571;India;News;15/08/1991;29/08/1991;15;88;0;Monsoonal rain;1;547679;6.91;81.03;28.37;1;16;1;76;15/08/1991;121;508
570;India;News;14/08/1991;18/08/1991;5;15;0;Heavy rain;1;151947;5.88;84.42;20.2;0;15;1;75;14/08/1991;120;507
569;Costa Rica;News;13/08/1991;22/08/1991;10;5;25000;Heavy rain;1;18429;5.27;-83.06;9.61;0;15;1;74;13/08/1991;120;506
568;Sudan;News;12/08/1991;13/08/1991;2;3;18000;Heavy rain;1;104588;5.32;33.84;13.34;0;15;1;73;12/08/1991;120;505
567;USA;News;12/08/1991;14/08/1991;3;1;0;Heavy rain;1;14207;4.63;-97.47;32.52;0;15;1;72;12/08/1991;120;504
566;Iran;News;11/08/1991;13/08/1991;3;0;120;Heavy rain;1;32783;4.99;54.21;37.23;0;15;1;71;11/08/1991;120;503
565;USA;News;10/08/1991;12/08/1991;3;0;200;Heavy rain;1;2578;3.89;-75.49;40.02;0;15;0;70;10/08/1991;120;502
564;China;News;09/08/1991;12/08/1991;4;456;0;Heavy rain;1;554218;6.35;103.82;30.05;1;15;1;70;09/08/1991;120;502
563;Bangladesh;News;09/08/1991;20/08/1991;12;800;0;Heavy rain;1;7441;4.95;90.2;24.66;0;14;1;69;09/08/1991;119;501
562;China;News;08/08/1991;09/08/1991;2;16;20000;Torrential rain;1;4350;3.94;121.42;31.09;0;14;0;68;08/08/1991;119;500
561;Soviet Union;News;08/08/1991;13/08/1991;6;0;0;Heavy rain;1;773084;6.67;133.7;54.55;1;14;1;68;08/08/1991;119;500
560;Myanmar;News;07/08/1991;09/08/1991;3;1;210250;Heavy rain;2;55417;5.52;95.56;16.98;0;13;1;67;07/08/1991;118;499
559;Nigeria;News;04/08/1991;05/08/1991;2;4;10000;Heavy rain;1;22908;4.66;8.53;11.69;0;13;1;66;04/08/1991;118;498
558;Poland;News;02/08/1991;06/08/1991;5;0;0;Heavy rain;2;65818;5.82;19.46;48.54;0;13;1;65;02/08/1991;118;497
557;Austria;News;02/08/1991;06/08/1991;5;10;0;Heavy rain;2;61649;5.79;13.35;48.31;0;13;1;64;02/08/1991;118;496
556;Bangladesh;News;02/08/1991;07/08/1991;6;6;50000;Heavy rain;1;13829;4.92;91.99;21.96;0;13;1;63;02/08/1991;118;495
555;Soviet Union;News;02/08/1991;09/08/1991;8;46;0;Heavy rain;1;8786;4.85;39.47;43.96;0;13;1;62;02/08/1991;118;494
554;Czechoslovakia;News;01/08/1991;03/08/1991;3;0;0;Heavy rain;1;60517;5.26;15.86;49.78;0;13;1;61;01/08/1991;118;493
553;India;News;29/07/1991;31/07/1991;3;500;6000;Monsoonal rain;1;47249;5.15;79.16;20.95;0;13;1;60;29/07/1991;118;492
552;Romania;News;29/07/1991;30/07/1991;2;71;10000;Heavy rain;1;40940;4.91;26.74;46.97;0;13;1;59;29/07/1991;118;491
551;Vietnam;News;28/07/1991;31/07/1991;4;38;4000;Monsoonal rain;1;30956;5.09;103.61;21.72;0;13;1;58;28/07/1991;118;490
550;Ethiopia;News;25/07/1991;26/07/1991;2;2;0;Heavy rain;1;54883;5.04;41.16;14.16;0;13;1;57;25/07/1991;118;489
549;Thailand;News;25/07/1991;27/07/1991;3;1;0;Torrential rain;2;2395;4.16;99.94;6.78;0;13;1;56;25/07/1991;118;488
548;China;News;23/07/1991;03/08/1991;12;66;160000;Tropical cyclone;1;508813;6.79;126.94;44.89;1;13;1;55;23/07/1991;118;487
547;Philippines;News;23/07/1991;28/07/1991;6;16;20000;Tropical cyclone;1;12142;4.86;120.58;15.09;0;12;1;54;23/07/1991;117;486
546;South Korea;News;22/07/1991;26/07/1991;5;54;3600;Heavy rain;1;21908;5.04;127.56;37.17;0;12;1;53;22/07/1991;117;485
545;China;News;19/07/1991;20/07/1991;2;8;0;Heavy rain;1;94812;5.28;120.1;36.34;0;12;1;52;19/07/1991;117;484
544;Soviet Union;News;18/07/1991;22/07/1991;5;0;0;Heavy rain;1;366866;6.26;114.91;53.8;1;12;1;51;18/07/1991;117;483
543;Laos;News;15/07/1991;22/07/1991;8;16;800;Heavy rain;1;63859;5.71;102.59;21.05;0;11;1;50;15/07/1991;116;482
542;Benin;News;15/07/1991;20/07/1991;6;2;200000;Heavy rain;1;17907;5.03;2.15;7.49;0;11;1;49;15/07/1991;116;481
541;Bangladesh;News;14/07/1991;16/07/1991;3;17;300000;Heavy rain;1;55047;5.22;90.06;24.18;0;11;1;48;14/07/1991;116;480
540;Ghana;News;14/07/1991;16/07/1991;3;5;0;Heavy rain;1;36968;5.04;-0.19;6.11;0;11;1;47;14/07/1991;116;479
539;India;News;13/07/1991;19/07/1991;7;25;400000;Monsoonal rain;1;55551;5.59;92.96;26.61;0;11;1;46;13/07/1991;116;478
538;Soviet Union;News;11/07/1991;29/07/1991;19;2;2000;Heavy rain;1;61651;6.07;107.83;51.74;1;11;1;45;11/07/1991;116;477
537;Bangladesh;News;10/07/1991;15/07/1991;6;4;70000;Heavy rain;1;20389;5.09;89.62;23.89;0;10;1;44;10/07/1991;115;476
536;Myanmar;News;10/07/1991;23/07/1991;14;0;17570;Heavy rain;1;128983;6.26;95.02;23.94;1;10;1;43;10/07/1991;115;475
535;Philippines;News;10/07/1991;13/07/1991;4;2;0;Tropical cyclone;1;5763;4.36;120.7;15.25;0;9;1;42;10/07/1991;114;474
534;Soviet Union;News;09/07/1991;10/07/1991;2;2;0;Heavy rain;1;3473;3.84;42.06;41.74;0;9;0;41;09/07/1991;114;473
533;Turkey;News;07/07/1991;10/07/1991;4;15;0;Heavy rain;1;8038;4.51;32.19;41.39;0;9;1;41;07/07/1991;114;473
532;Soviet Union;News;05/07/1991;08/07/1991;4;15;0;Heavy rain;1;14413;4.76;28.14;47.79;0;9;1;40;05/07/1991;114;472
531;Bangladesh;News;04/07/1991;06/07/1991;3;0;40000;Heavy rain;1;4039;4.08;89.34;24.08;0;9;1;39;04/07/1991;114;471
530;China;News;02/07/1991;18/07/1991;17;101;160000;Heavy rain;1;134661;6.36;111.68;28.15;1;9;1;38;02/07/1991;114;470
529;China;News;01/07/1991;09/07/1991;9;0;0;Heavy rain;1;32704;5.47;120.24;30.18;0;8;1;37;01/07/1991;113;469
528;China;News;01/07/1991;18/07/1991;18;750;615000;Heavy rain;1;589050;7.03;106.34;29.15;1;8;1;36;01/07/1991;113;468
527;South Africa;News;24/06/1991;25/06/1991;2;0;0;Heavy rain;1;5702;4.06;18.82;-33.93;0;7;1;35;24/06/1991;112;467
526;Chile;News;18/06/1991;19/06/1991;2;120;30000;Torrential rain;1;15853;4.5;-69.91;-23.49;0;7;1;34;18/06/1991;112;466
525;Bangladesh;News;17/06/1991;27/06/1991;11;0;160000;Monsoonal rain;1;30043;5.52;91.4;22.95;0;7;1;33;17/06/1991;112;465
524;China;News;12/06/1991;14/06/1991;3;22;4000;Heavy rain;2;19050;5.06;116.44;40.21;0;7;1;32;12/06/1991;112;464
523;Pakistan;News;11/06/1991;12/06/1991;2;39;2400;Heavy rain;1;79582;5.2;72.13;34.08;0;7;1;31;11/06/1991;112;463
522;USA;News;11/06/1991;12/06/1991;2;2;0;Torrential rain;1;78319;5.19;-92.34;31.16;0;7;1;30;11/06/1991;112;462
521;India;News;10/06/1991;12/06/1991;3;72;300000;Monsoonal rain;2;491362;6.47;73.73;15.73;1;7;1;29;10/06/1991;112;461
520;Indonesia;News;09/06/1991;11/06/1991;3;73;0;Torrential rain;1;88238;5.42;114.25;-1.69;0;6;1;28;09/06/1991;111;460
519;Colombia;News;03/06/1991;07/06/1991;5;57;239;Heavy rain;1;16501;4.92;-76.17;6.78;0;6;1;27;03/06/1991;111;459
518;Sri Lanka;News;02/06/1991;06/06/1991;5;31;191700;Monsoonal rain;1;42642;5.33;80.69;7.3;0;6;1;26;02/06/1991;111;458
517;Algeria;News;01/06/1991;04/06/1991;4;17;1000;Heavy rain;1;32285;5.11;7.89;35.16;0;6;1;25;01/06/1991;111;457
516;Afghanistan;News;28/05/1991;04/06/1991;8;0;1000;Heavy rain;1;24274;5.29;66.17;36.18;0;6;1;24;28/05/1991;111;456
515;South Korea;News;25/05/1991;27/05/1991;3;0;0;Heavy rain;1;15995;4.68;127.41;36.59;0;6;1;23;25/05/1991;111;455
514;Jamaica;News;21/05/1991;23/05/1991;3;15;320000;Torrential rain;1;7557;4.36;-77.3;18.13;0;6;1;22;21/05/1991;111;454
513;China;News;18/05/1991;15/06/1991;29;400;600000;Heavy rain;2;1682865;7.99;110.26;28.73;1;6;1;21;18/05/1991;111;453
512;Turkey;News;16/05/1991;17/05/1991;2;42;500;Torrential rain;1;40175;4.9;39.28;38.45;0;5;1;20;16/05/1991;110;452
511;Bangladesh;News;14/05/1991;31/05/1991;18;100;1000000;Heavy rain;1;17480;5.5;91.53;24.62;0;5;1;19;14/05/1991;110;451
510;India;News;07/05/1991;11/05/1991;5;13;25000;Tropical cyclone;1;26043;5.11;92.42;24.47;0;5;1;18;07/05/1991;110;450
509;USA;News;03/05/1991;07/05/1991;5;2;800;Ice jam or ice break-up;1;22130;5.04;-147.43;64.81;0;5;1;17;03/05/1991;110;449
508;Soviet Union;News;01/05/1991;08/05/1991;8;0;0;Heavy rain;1;97555;5.89;44.08;41.9;0;5;1;16;01/05/1991;110;448
507;Bangladesh;News;29/04/1991;10/05/1991;12;138000;10000000;Tropical cyclone;1;21359;5.41;92.19;22.21;0;5;1;15;29/04/1991;110;447
506;USA;News;28/04/1991;02/05/1991;5;0;10000;Heavy rain;1;119197;5.78;-91.34;32.05;0;5;1;14;28/04/1991;110;446
505;Bangladesh;News;08/04/1991;09/04/1991;2;0;0;Torrential rain;1;1788;3.55;91.59;24.94;0;5;0;13;08/04/1991;110;445
504;USA;News;05/04/1991;09/04/1991;5;0;0;Heavy rain;1;32172;5.21;-97.67;27.44;0;5;1;13;05/04/1991;110;445
503;Indonesia;News;01/04/1991;02/04/1991;2;1;100000;Heavy rain;1;35452;4.85;100.46;-0.93;0;5;1;12;01/04/1991;110;444
502;Iran;News;30/03/1991;01/04/1991;3;0;0;Heavy rain;1;31920;4.98;54.09;31.95;0;5;1;11;30/03/1991;110;443
501;Israel;News;24/03/1991;25/03/1991;2;8;0;Torrential rain;1;12331;4.39;34.99;30.59;0;5;1;10;24/03/1991;110;442
500;Jordan;News;24/03/1991;25/03/1991;2;5;0;Torrential rain;1;3678;3.87;35.95;31.91;0;5;0;9;24/03/1991;110;441
499;USA;News;19/03/1991;25/03/1991;7;0;200;Heavy rain;1;876;3.79;-157.95;21.54;0;5;0;9;19/03/1991;110;441
498;Brazil;News;19/03/1991;31/03/1991;13;20;17000;Heavy rain;2;89513;6.37;-45.09;-23.01;1;5;1;9;19/03/1991;110;441
497;South Africa;News;15/03/1991;19/03/1991;5;0;0;Heavy rain;1;210524;6.02;25.45;-27.74;1;4;1;8;15/03/1991;109;440
496;Malawi;News;11/03/1991;14/03/1991;4;500;150000;Torrential rain;2;3062;4.39;35.49;-15.94;0;3;1;7;11/03/1991;108;439
495;Iran;News;07/03/1991;01/04/1991;26;0;100000;Heavy rain;1;624246;7.21;55.42;29.33;1;3;1;6;07/03/1991;108;438
494;Britain;News;24/02/1991;01/03/1991;6;0;0;Heavy rain;2;15086;5.26;-1.58;54.91;0;2;1;5;24/02/1991;107;437
493;Afghanistan;News;28/01/1991;17/02/1991;21;380;0;Heavy rain;1;225169;6.67;64.37;31.65;1;2;1;4;28/01/1991;107;436
492;Ecuador;News;02/02/1991;08/02/1991;7;14;300;Heavy rain;1;114115;5.9;-79.65;-1.32;0;1;1;3;02/02/1991;106;435
491;Iran;News;27/01/1991;05/02/1991;10;6;50000;Heavy rain;2;448338;6.95;58.57;31.72;1;1;1;2;27/01/1991;106;434
490;Britain Ireland;News;05/01/1991;06/01/1991;2;13;0;Heavy rain;1;123232;5.39;-7.84;53.59;0;0;1;1;05/01/1991;105;433
489;Indonesia;News;12/12/1990;03/01/1991;23;5;0;Heavy rain;1;25301;5.76;103.37;-1.58;0;26;1;97;12/12/1990;105;432
488;Australia;News;25/12/1990;16/01/1991;23;6;800;Extra-tropical cyclone;2;96490;6.65;149.13;-23.67;1;26;1;96;25/12/1990;105;431
487;USA;News;31/12/1990;03/01/1991;4;0;3500;Heavy rain;1;177859;5.85;-83.12;39.91;0;25;1;95;31/12/1990;104;430
486;Peru;News;28/12/1990;30/12/1990;3;20;2000;Heavy rain;1;111346;5.52;-73.85;-13.48;0;25;1;94;28/12/1990;104;429
485;England;News;25/12/1990;28/12/1990;4;3;0;Heavy rain;1;47107;5.28;-2.15;53.72;0;25;1;93;25/12/1990;104;428
484;Sri Lanka;News;23/12/1990;27/12/1990;5;0;40000;Heavy rain;1;9706;4.69;81.5;7.03;0;25;1;92;23/12/1990;104;427
483;USA;News;26/11/1990;30/11/1990;5;2;1000;Heavy rain;1;21311;5.03;-86.68;40.93;0;25;1;91;26/11/1990;104;426
482;Philippines;News;12/11/1990;16/11/1990;5;176;984356;Tropical cyclone;1;55710;5.44;125.36;11.25;0;25;1;90;12/11/1990;104;425
481;USA;News;10/11/1990;15/11/1990;6;0;500;Heavy rain;1;23288;5.15;-121.84;48.04;0;25;1;89;10/11/1990;104;424
480;Honduras;News;09/11/1990;21/11/1990;13;9;20000;Heavy rain;1;41826;5.74;-84.49;15.32;0;25;1;88;09/11/1990;104;423
479;Japan;News;05/11/1990;06/11/1990;2;11;0;Heavy rain;1;118232;5.37;140.54;39.37;0;25;1;87;05/11/1990;104;422
478;Guyana;News;03/11/1990;08/11/1990;6;0;0;Heavy rain;1;1758;4.02;-57.43;6.08;0;25;1;86;03/11/1990;104;421
477;UK;News;28/10/1990;30/10/1990;3;7;100;Heavy rain;1;147969;5.65;-1.97;51.95;0;25;1;85;28/10/1990;104;420
476;Indonesia;News;26/10/1990;29/10/1990;4;0;300;Heavy rain;1;7031;4.45;120.49;0.62;0;25;1;84;26/10/1990;104;419
475;Bangladesh;News;26/10/1990;29/10/1990;4;0;4500;Torrential rain;1;1043;3.62;90.7;22.57;0;25;0;83;26/10/1990;104;418
474;India;News;24/10/1990;28/10/1990;5;44;0;Monsoonal rain;1;13576;4.83;77.05;11.4;0;25;1;83;24/10/1990;104;418
473;France;News;18/10/1990;19/10/1990;2;1;0;Heavy rain;1;9564;4.28;6.2;43.5;0;25;1;82;18/10/1990;104;417
472;India;News;17/10/1990;18/10/1990;2;10;6000;Heavy rain;1;93840;5.27;92.82;26.07;0;25;1;81;17/10/1990;104;416
471;Bangladesh;News;14/10/1990;17/10/1990;4;0;30000;Heavy rain;1;5868;4.37;90.59;24.22;0;25;1;80;14/10/1990;104;415
470;Brazil;News;14/10/1990;15/10/1990;2;17;2000;Torrential rain;1;6236;4.1;-49.2;-26.91;0;25;1;79;14/10/1990;104;414
469;Bangladesh;News;10/10/1990;13/10/1990;4;9;700000;Torrential rain;1;41676;5.22;89.96;24.47;0;25;1;78;10/10/1990;104;413
468;Thailand;News;08/10/1990;26/10/1990;19;11;0;Tropical cyclone;1;162370;6.49;103.08;16.28;1;25;1;77;08/10/1990;104;412
467;Vietnam;News;08/10/1990;24/10/1990;17;16;440800;Tropical cyclone;1;82533;6.15;107.47;16.31;1;24;1;76;08/10/1990;103;411
466;Scotland;News;06/10/1990;07/10/1990;2;1;300;Heavy rain;1;26545;4.73;-3.65;55.63;0;23;1;75;06/10/1990;102;410
465;USA;News;04/10/1990;06/10/1990;3;6;1500;Tropical cyclone;1;76699;5.36;-81.5;29.52;0;23;1;74;04/10/1990;102;409
464;Bangladesh;News;26/09/1990;30/09/1990;5;14;300000;Heavy rain;1;33263;5.22;89.91;24.14;0;23;1;73;26/09/1990;102;408
463;Vietnam;News;22/09/1990;26/09/1990;5;29;560000;Tropical cyclone;1;20590;5.01;107.66;16.1;0;23;1;72;22/09/1990;102;407
462;Mexico;News;22/09/1990;25/09/1990;4;45;5000;Heavy rain;2;41287;5.52;-106.05;28.62;0;23;1;71;22/09/1990;102;406
461;Japan;News;17/09/1990;20/09/1990;4;38;60000;Extra-tropical cyclone;2;169564;6.13;138.57;37.17;1;23;1;70;17/09/1990;102;405
460;Honduras;News;17/09/1990;18/09/1990;2;33;0;Torrential rain;1;2787;3.75;-87.05;13.29;0;22;0;69;17/09/1990;101;404
459;Nigeria;News;16/09/1990;21/09/1990;6;0;300000;Heavy rain;1;36124;5.34;8.89;7.5;0;22;1;69;16/09/1990;101;404
458;South Korea;News;11/09/1990;14/09/1990;4;114;160000;Heavy rain;2;10436;4.92;127.14;37.58;0;22;1;68;11/09/1990;101;403
457;Philippines;News;07/09/1990;10/09/1990;4;7;15000;Tropical cyclone;1;96172;5.59;121.23;16.52;0;22;1;67;07/09/1990;101;402
456;USA;News;07/09/1990;09/09/1990;3;5;300;Heavy rain;1;45800;5.14;-81.3;39.45;0;22;1;66;07/09/1990;101;401
455;Ethiopia;News;27/08/1990;01/09/1990;6;0;50300;Heavy rain;1;167069;6;35.2;7;1;22;1;65;27/08/1990;101;400
454;Nepal;News;27/08/1990;04/09/1990;9;42;2000;Monsoonal rain;1;27686;5.4;83.64;27.57;0;21;1;64;27/08/1990;100;399
453;Bangladesh;News;25/08/1990;27/08/1990;3;0;50000;Monsoonal rain;1;14538;4.64;90.47;22.63;0;21;1;63;25/08/1990;100;398
452;Philippines;News;25/08/1990;01/09/1990;8;66;1500;Tropical cyclone;1;69902;5.75;121.23;16.32;0;21;1;62;25/08/1990;100;397
451;Japan;News;22/08/1990;23/08/1990;2;2;0;Tropical cyclone;1;57750;5.06;133.17;34.21;0;21;1;61;22/08/1990;100;396
450;India;News;19/08/1990;25/08/1990;7;50;0;Monsoonal rain;1;186162;6.11;71.32;22.43;1;21;1;60;19/08/1990;100;395
449;China;News;19/08/1990;08/09/1990;21;559;4041000;Tropical cyclone;1;457815;6.98;118.56;29.38;1;20;1;59;19/08/1990;99;394
448;USA;News;18/08/1990;24/08/1990;7;0;4000;Heavy rain;1;502368;6.55;-90.71;41.56;1;19;1;58;18/08/1990;98;393
447;India;News;13/08/1990;14/08/1990;2;17;0;Heavy rain;1;284927;5.76;80.7;27.54;0;18;1;57;13/08/1990;97;392
446;Japan;News;10/08/1990;11/08/1990;2;0;0;Extra-tropical cyclone;1;9575;4.28;139.91;36.84;0;18;1;56;10/08/1990;97;391
445;Mexico;News;07/08/1990;08/08/1990;2;35;3500;Tropical cyclone;1;256019;5.71;-98.6;21.67;0;18;1;55;07/08/1990;97;390
444;USA;News;07/08/1990;11/08/1990;5;0;400;Heavy rain;1;20289;5.01;-71.75;44.01;0;18;1;54;07/08/1990;97;389
443;Nigeria;News;02/08/1990;03/08/1990;2;100;0;Heavy rain;1;5516;4.04;8.39;5.84;0;18;1;53;02/08/1990;97;388
442;Soviet Union;News;31/07/1990;02/08/1990;3;0;0;Heavy rain;1;40658;5.09;44.45;56.06;0;18;1;52;31/07/1990;97;387
441;China;News;29/07/1990;04/08/1990;7;108;100800;Tropical cyclone;1;292875;6.31;115.02;24.3;1;18;1;51;29/07/1990;97;386
440;Brazil;News;29/07/1990;31/07/1990;3;27;0;Heavy rain;1;1996;3.78;-35.05;-8.03;0;17;0;50;29/07/1990;96;385
439;USA;News;28/07/1990;04/08/1990;8;0;0;Heavy rain;1;31887;5.41;-91.85;42.35;0;17;1;50;28/07/1990;96;385
438;Tobago;News;25/07/1990;26/07/1990;2;0;0;Tropical cyclone;1;395;2.9;-60.67;11.24;0;17;0;49;25/07/1990;96;384
437;Nicaragua;News;15/07/1990;20/08/1990;37;5;106000;Heavy rain;1;60686;6.35;-84.11;12.86;1;17;1;49;15/07/1990;96;384
436;Bangladesh;News;14/07/1990;06/09/1990;55;64;392077;Heavy rain;1;23608;6.11;89.36;23.94;1;16;1;48;14/07/1990;95;383
435;Pakistan;News;10/07/1990;12/07/1990;3;0;6000;Heavy rain;1;190865;5.76;72.27;31.04;0;15;1;47;10/07/1990;94;382
434;Soviet Union;News;08/07/1990;10/07/1990;3;5;3000;Heavy rain;2;431628;6.41;114.94;53.8;1;15;1;46;08/07/1990;94;381
433;China;News;04/07/1990;19/07/1990;16;72;71000;Heavy rain;1;438797;6.85;106.44;32.2;1;14;1;45;04/07/1990;93;380
432;Myanamar;News;04/07/1990;05/07/1990;2;0;300;Heavy rain;1;33893;4.83;95.29;24.01;0;13;1;44;04/07/1990;92;379
431;India;News;03/07/1990;24/07/1990;22;425;63517;Monsoonal rain;1;1100663;7.38;78.87;26.71;1;13;1;43;03/07/1990;92;378
430;Nigeria;News;03/07/1990;04/07/1990;2;5;3000;Heavy rain;1;3422;3.84;3.52;6.54;0;12;0;42;03/07/1990;91;377
429;Japan;News;29/06/1990;03/07/1990;5;24;832;Heavy rain;1;37533;5.27;130.77;32.46;0;12;1;42;29/06/1990;91;377
428;Bangledesh;News;26/06/1990;08/07/1990;13;23;800000;Heavy rain;1;49249;5.81;92.12;22.43;0;12;1;41;26/06/1990;91;376
427;Vietnam;News;20/06/1990;08/07/1990;19;13;4000;Heavy rain;1;13950;5.42;104.1;21.33;0;12;1;40;20/06/1990;91;375
426;China;News;23/06/1990;29/06/1990;7;86;0;Tropical cyclone;1;377867;6.42;117.87;25.69;1;12;1;39;23/06/1990;91;374
425;Philippines;News;20/06/1990;25/06/1990;6;63;86000;Tropical cyclone;1;71151;5.63;121.21;16.58;0;11;1;38;20/06/1990;90;373
424;USA;News;20/06/1990;22/06/1990;3;1;0;Heavy rain;1;31630;4.98;-89.35;40.43;0;11;1;37;20/06/1990;90;372
423;China;News;18/06/1990;22/06/1990;5;108;4000;Heavy rain;1;340845;6.23;101.86;24.77;1;11;1;36;18/06/1990;90;371
422;Turkey;News;18/06/1990;21/06/1990;4;48;0;Heavy rain;1;20697;4.92;39.41;40.47;0;10;1;35;18/06/1990;89;370
421;Philippines;News;17/06/1990;19/06/1990;3;36;236;Torrential rain;1;3615;4.04;123.12;8.34;0;10;1;34;17/06/1990;89;369
420;USA;News;15/06/1990;16/06/1990;2;26;440;Torrential rain;1;5168;4.01;-80.93;40.25;0;10;1;33;15/06/1990;89;368
419;India;News;13/06/1990;18/06/1990;6;21;0;Monsoonal rain;2;53045;5.8;92.78;26.76;0;10;1;32;13/06/1990;89;367
418;Vietnam;News;12/06/1990;20/06/1990;9;20;0;Heavy rain;1;17086;5.19;108.27;12.55;0;10;1;31;12/06/1990;89;366
417;China;News;05/06/1990;02/07/1990;28;363;350000;Heavy rain;1;206490;6.76;111.79;27.42;1;10;1;30;05/06/1990;89;365
416;USA;News;31/05/1990;02/06/1990;3;0;200;Torrential rain;2;4890;4.47;-90.7;32.73;0;9;1;29;31/05/1990;88;364
415;Soviet Union;News;30/05/1990;30/05/1990;1;0;208;Heavy rain;2;70245;5.15;92.98;55.83;0;9;1;28;30/05/1990;88;363
414;Nicaragua;News;28/05/1990;29/05/1990;2;5;6000;Heavy rain;1;111059;5.35;-85.31;13.13;0;9;1;27;28/05/1990;88;362
413;Tajikistan;News;17/05/1990;18/05/1990;2;0;280;Heavy rain;1;128180;5.41;73.04;38.31;0;9;1;26;17/05/1990;88;361
412;Pakistan;News;16/05/1990;18/05/1990;3;4;1200;Heavy rain;1;21727;4.81;72.29;34.49;0;9;1;25;16/05/1990;88;360
411;India;News;10/05/1990;13/05/1990;4;430;470000;Tropical cyclone;1;267344;6.03;80.69;16.28;1;9;1;24;10/05/1990;88;359
410;Soviet Union;News;05/05/1990;11/05/1990;7;14;20000;Rain and snowmelt;2;71505;6;58.03;53.68;1;8;1;23;05/05/1990;87;358
409;Guyana;News;25/04/1990;04/05/1990;10;0;0;Heavy rain;1;32174;5.51;-58.58;7.06;0;7;1;22;25/04/1990;86;357
408;USA;News;26/04/1990;01/06/1990;37;13;4668;Heavy rain;2;277912;7.31;-95.13;32.67;1;7;1;21;26/04/1990;86;356
407;Bangladesh;News;22/04/1990;25/04/1990;4;54;40000;Heavy rain;1;65939;5.42;90.3;25.05;0;6;1;20;22/04/1990;85;355
406;Brazil;News;18/04/1990;19/04/1990;2;7;800;Heavy rain;1;43456;4.94;-42.91;-22.08;0;6;1;19;18/04/1990;85;354
405;Australia;News;18/04/1990;28/04/1990;11;4;2000;Heavy rain;2;971229;7.33;142.91;-27.67;1;6;1;18;18/04/1990;85;353
404;Indonesia;News;04/04/1990;05/04/1990;2;22;160;Heavy rain;1;2801;3.75;106.82;-6.56;0;5;0;17;04/04/1990;84;352
403;Tanzania;News;03/04/1990;01/05/1990;29;100;4100000;Heavy rain;2;777754;7.65;35.67;-6.5;1;5;1;17;03/04/1990;84;352
402;Bangladesh;News;24/03/1990;30/03/1990;7;50;10000;Heavy rain;1;41633;5.46;90.99;23.51;0;4;1;16;24/03/1990;83;351
